Gene,log2FoldChange
C1QC,-0.3686481282878645
TTC5,-0.36865328301002215
PTPRF,-0.36900813929075105
EPHA1-AS1,-0.36901425882760236
ONECUT2,-0.3692809069690597
TK2,-0.36952404122000665
TBC1D22B,-0.3695979180877477
RAD51D,-0.3696060019394524
FLNB,-0.3697126582838998
RAB11FIP3,-0.3697184023082148
RAET1E,-0.36992248467697697
NPFF,-0.37029058251715374
PHKG2,-0.3707721093885064
FBP1,-0.37105770997876
ZNF816,-0.3711708328181295
KATNB1,-0.37129005009403604
CAPS2,-0.37138813290877587
PPIF,-0.3713963254385788
HACD4,-0.37167397890109455
ZNF501,-0.3719247126916989
CD63,-0.3720731387239406
LRFN4,-0.3721527527765085
ZNF440,-0.3722964687831339
ZNF525,-0.37230285114949657
JARID2,-0.37241674298183186
NUDT5,-0.37248430535667315
CORO6,-0.3725477366917172
STOX1,-0.37258158040190875
PM20D2,-0.372726267531652
FTL,-0.37298970250597885
RPS6,-0.3731320706813017
HAUS4,-0.3738218735734
THAP4,-0.3739658872892921
LETM2,-0.3741269539863694
UBE2I,-0.374276899515131
NPIPB3,-0.37431760736313235
PTPRE,-0.37436664039921985
SUGP2,-0.37439985909756396
ACYP2,-0.3745572161343568
TTC17,-0.3747010944503645
ITPR2,-0.374895025343805
SMIM26,-0.375012344116687
CARD6,-0.3751786008320148
PAK4,-0.37530546869424164
DHODH,-0.3753191439439218
ZNF85,-0.37534131214202876
NPC2,-0.37538908841049634
EEF2K,-0.3756855932259348
MTSS1L,-0.3758430894346946
RAB9B,-0.3759783239094814
TOMM34,-0.3761292304749219
PLEKHO1,-0.3761726337593381
PTPN7,-0.37617546305448596
PRKAR1A,-0.37624573155558233
AGO1,-0.37629127507762167
ASAH1,-0.3764011843713428
CPT2,-0.3766576771023403
MIF,-0.37700741736830223
IAH1,-0.37700893132913543
HEXIM2,-0.3770341991923356
ZC3H12B,-0.37705137942070516
ACKR4,-0.37707760747598934
ATF7,-0.3772090663697743
L3MBTL1,-0.3773416514586323
AIMP2,-0.37735854274148845
DVL2,-0.37744942238681994
MT-ND2,-0.37755028701138704
GALNT2,-0.3778211138724508
ZNF692,-0.37784530317434906
FAM215A,-0.3780174026668559
TOP2B,-0.37811153662802444
LINC01465,-0.37811926461243556
GRAMD1B,-0.37825043546480996
ROCK1P1,-0.37844813038511393
FMO5,-0.3784843363995777
EEF1B2,-0.3784911350506746
YEATS2,-0.37859539829923416
CFL1P1,-0.3786837309080327
ZNF573,-0.37870897562115036
CFAP20,-0.3787475657891729
ACTG1P4,-0.378896334294221
NDUFAF4P1,-0.37906165733630176
TP73-AS1,-0.3791052795225935
SERPINF2,-0.3794376640617588
ARID1B,-0.37947652429222173
USP51,-0.37961250581411005
KLF11,-0.3796290673834709
SGK494,-0.37967586433304257
C11orf1,-0.379697917335889
IFT140,-0.3797084384534945
LINC01122,-0.3797828083793828
ITPK1,-0.3798575956004038
NT5M,-0.38010877716358976
CYB5RL,-0.38019690425764424
FLVCR2,-0.3803382965634085
ACPP,-0.3803436438518696
DLGAP1-AS2,-0.3803659517068022
LOC100506585,-0.3805967511634918
FLI1,-0.38077736782755167
ZSCAN18,-0.381252341529506
LOC101927284,-0.3813567924271622
VMA21,-0.38136002835461624
ARHGEF7,-0.381542187849536
CTSW,-0.3818674629718959
ANKMY2,-0.38189055927258525
TMEM219,-0.3819203664690486
KAT6B,-0.3821502828917974
CD180,-0.38246547218678584
RHOA,-0.38252563311446464
CDK19,-0.38266184896345135
VPS13A-AS1,-0.38275962845496775
DNMBP-AS1,-0.3827762859280076
LAMTOR1,-0.3828148771106016
ATP6V1H,-0.3831529386906762
SH3BP2,-0.38320368208676836
ZNF581,-0.38329991455293494
ZNF724,-0.3833814008778559
AFF4,-0.3834980152726322
CAPN15,-0.383572890774618
ZBTB5,-0.38365303581302884
LOC101928865,-0.3837033356281387
TET2,-0.38375076394259294
NAA10,-0.3838910368318053
SS18L1,-0.3840382803090626
ABHD2,-0.3845271591708091
ZMYM6,-0.3845579044741029
LINC01806,-0.38461724552799526
PHLDA1,-0.3846260190895808
RNF114,-0.38469390841070317
INTS1,-0.3850692558926442
PTCHD4,-0.38520303302054243
DOCK7,-0.385264253367254
LINC00294,-0.38534471665906916
C21orf62,-0.38537333980287447
PIGS,-0.3853890976713263
SNX10,-0.38547034873440583
BCL7A,-0.3855166012292906
ERCC1,-0.38558392993083185
PRMT7,-0.38566088897848255
APEX1,-0.3857280557219214
TELO2,-0.3857976740626662
GPATCH11,-0.38581897657695363
STK32C,-0.3860430103254794
CHP1,-0.3863574821313055
PGAP2,-0.3865537728439387
CDAN1,-0.3866475348777924
ZNF169,-0.38675656432807776
C4orf46,-0.3867684863708965
ZFHX3,-0.38686539128452946
ZFP28,-0.3868721180739115
TCTN2,-0.3868978206548251
C3orf70,-0.3869253694160443
PPAN,-0.3871348475530718
MAP4K2,-0.3872013985111231
PEX6,-0.38732336293607583
POLRMT,-0.3875599527291819
C10orf128,-0.3878370952917305
ACAT1,-0.38806729610300716
TPT1-AS1,-0.38808601108675544
NDE1,-0.38811004883463607
UBE2A,-0.3882975395012227
ECHS1,-0.3883157136514084
FLVCR1,-0.3885480190738792
ZNF732,-0.38857740494818893
RHPN1,-0.3887870635215747
MEMO1,-0.3890251837758108
ZNF672,-0.3890289949360585
SCN11A,-0.3892710872561556
EIF4G3,-0.3893364150031155
NUDT8,-0.3893382014878839
ACY1,-0.38946033550359777
EEF2,-0.38947350401173647
APAF1,-0.38957071242902247
CYP2S1,-0.38975023874820586
ZNF137P,-0.38985528320134627
HADHB,-0.390093545087582
PGAM4,-0.39013395046337157
RTN3,-0.39024135759230594
PIGU,-0.39037640374535465
GCM1,-0.3906691326909255
LINC00664,-0.39086807354353226
FAM161B,-0.3908966686900454
DLSTP1,-0.3910027750023303
ACADS,-0.39115285477982564
LENG8-AS1,-0.39121729796945554
LOC105377763,-0.3912848386919695
EIF4A1,-0.3914248453391937
TXN,-0.3919187000952299
CITED2,-0.39195718045546274
ZNF256,-0.39235095803309694
MBTPS1,-0.3923709719233323
AFMID,-0.3923906092621237
BEST1,-0.3925987800772285
SMG7-AS1,-0.39276710105840174
MEF2C,-0.39292839539747104
MELTF,-0.39302287424670107
IST1,-0.3933280110284463
ZHX1,-0.3934538663564947
RIPK2,-0.3934955966814913
XKR5,-0.39349982365222885
RBMS2,-0.3936769437840122
LOC101927752,-0.39382778642459887
BCL2A1,-0.39394735530477626
TRIB3,-0.3940688773137655
TET1,-0.3944339993096217
ZBTB21,-0.39448172346298743
GTF2IP20,-0.39483854517692746
LOC100335030,-0.3948718239463754
FAM92A,-0.3948832237533771
TFB2M,-0.3948847251728234
DOCK1,-0.3950233795212107
C6orf163,-0.39528478239061654
ATP6V0B,-0.3952911705061506
LOC100506302,-0.39542043689079237
SERTAD3,-0.3954611612868621
RUSC1,-0.39568593485792797
TTLL3,-0.39574831161391827
KLC4,-0.3958061730694301
KCTD21-AS1,-0.39596682685677026
MARCH1,-0.39618297896059085
UBE2W,-0.39625149696339934
SPAG9,-0.39637391114679865
PIK3CB,-0.3964512584908154
MRVI1,-0.39649986720239844
LOC105372383,-0.3967274946869413
ZNF674-AS1,-0.3969462418255341
FERMT3,-0.3969791417920563
MTAP,-0.39714585133189384
NAALADL1,-0.39724668228007587
GOLGA8A,-0.39737091375724964
HERC2P11,-0.39751788865111365
EEF1AKMT1,-0.3975467907872692
VAPA,-0.39774534461528166
RNU5F-1,-0.39779807660189925
PCGF3,-0.39782026688640204
GPN3,-0.397874294043347
LMO2,-0.39829520021255915
HMGA1,-0.39831963183045255
GDF11,-0.3985251799508954
LDHA,-0.39868227377719373
NUDCD1,-0.3987751371586176
SLX4IP,-0.39878870734305755
RPS24,-0.39894481273536125
PIGB,-0.3989627431769605
PTOV1-AS1,-0.3992539389500185
PLCB2,-0.3992921947351747
FAM53C,-0.3995186324802244
PTBP2,-0.39952664013041694
RPS4X,-0.3996953790834414
FKBP1A,-0.3997563643899174
MPV17,-0.3998343429283675
FNIP1,-0.39985307792340347
WDR13,-0.39987561505980773
LINC01503,-0.4000031780861454
ALG10B,-0.4000789366168923
PKN3,-0.4001045709670148
PMS2P9,-0.4001439930891618
PNN,-0.40022966294212414
ZNF8,-0.40023405182364014
PKD2,-0.40044853763061644
ZNF35,-0.40123546568387813
ADPGK,-0.40126700368464896
PAXBP1-AS1,-0.40127426145833317
RPL29P2,-0.40142831652901034
C20orf24,-0.40149122975149576
POLD1,-0.40164039423893244
RAB31,-0.40165891531904235
HIST1H2BC,-0.4016678476740799
MPST,-0.40178396996368965
PACSIN2,-0.40180693697114095
RPS10P7,-0.40183905634086486
KPTN,-0.4019114151920596
WDR83OS,-0.4019508973104068
MKL1,-0.40201046992629236
SLC19A2,-0.4022155258159248
PPM1L,-0.4022230263667215
CSRNP1,-0.40231963408514954
GGCT,-0.4024599582609874
CPT1B,-0.40259522067535597
ZNF43,-0.40260812985524363
QARS,-0.40261555920492287
ABCA13,-0.40270325538356005
PARP6,-0.4027129597726007
ZNF767P,-0.4030238223173911
ULK1,-0.4033866864849685
UPK3BL1,-0.40343717008366525
CTSLP2,-0.40366507618760195
SPIRE1,-0.4036800791124316
PATZ1,-0.4039804438835283
CLIC2,-0.404095595763111
LOC101926943,-0.4041244232146704
LINC00863,-0.40432059356951616
HPCAL1,-0.4043992898796453
ABHD11,-0.40454458580232877
PEX5,-0.40456768456431486
TBC1D9B,-0.40463573112638174
RAVER2,-0.40485547003739336
NPIPB13,-0.4051179955309258
NLN,-0.40526772248105547
BCAP31,-0.40546390088303574
LAMP1,-0.4054998765896807
ANP32C,-0.4055336900253851
CPT1A,-0.4057601955143512
SPATA2L,-0.40585332699302556
DACH1,-0.4059559327597262
PCNAP1,-0.40622856125884094
MREG,-0.4062548993648229
STX12,-0.4068556792822469
MDC1,-0.40687766448577645
MFSD2A,-0.4069827716726983
TSEN34,-0.4070879268800276
HOXB-AS1,-0.40721122599299203
USP22,-0.4075252308336849
SNAPC1,-0.40770860578864515
ZNF57,-0.407744985353251
CUEDC2,-0.40797109092072376
KLHL30,-0.4081665728792724
ERC1,-0.4082370216064411
EIF3L,-0.40824171446792173
MT-ATP8,-0.40826838737668425
TGIF2,-0.4083135355017589
LOC101930085,-0.40847652467345713
TLR2,-0.40864613421647655
FARSA,-0.40866150412022484
METRN,-0.4089539295078109
SLC25A30,-0.40913090448038675
FBXL14,-0.4094392551937853
ABTB2,-0.4098399127931881
TRAF3IP2-AS1,-0.40993582054486594
OXLD1,-0.41019160170238034
TADA1,-0.41025094510106686
ZNF385C,-0.41032973350921503
PQLC2,-0.4105386805074687
ATAT1,-0.41055635625707165
AAED1,-0.4105737585958548
MRE11,-0.4107931715668035
ZNF746,-0.4108352391942421
PHC2,-0.41110449902587504
DNMT3A,-0.4118519039169249
MCFD2,-0.41190308036990153
EMID1,-0.41216950226820326
CLCN6,-0.4121752985695136
MADD,-0.4121991239121547
ZNF354B,-0.4122715883088913
SRR,-0.41232175234070506
SNHG3,-0.4124573194357293
MAP3K3,-0.412468174363887
STYXL1,-0.4126811873291515
ZNF90,-0.41273931880997583
AVPI1,-0.41276228359531947
TATDN1,-0.41330383815746163
RBFA,-0.4133333294084003
STRADA,-0.4137930345107361
NXT2,-0.4138350381410411
PIGL,-0.41391967531773544
CTPS1,-0.41398584416526685
KCNE3,-0.4142322576276032
KIAA0100,-0.4144047473171516
AKIRIN2,-0.41443713943004407
KLHL23,-0.4145197128566897
PDXDC2P-NPIPB14P,-0.4145248656394863
ZDHHC8,-0.4145340245023335
LINC02197,-0.4146547530289383
KANSL1L,-0.41471697427774395
SCAMP2,-0.41487961650007993
ZKSCAN4,-0.4149182446382989
MT-ND4L,-0.41508593426339824
DOT1L,-0.41517027415269275
OAZ3,-0.41520832821645787
ABHD8,-0.4154347136029125
NT5C,-0.4154665091130159
DNAJC18,-0.4154676496818784
GZF1,-0.4156806816678912
SNX16,-0.4159665252177724
UBOX5,-0.4164508826140623
ARPIN,-0.4164600989295938
BICRA,-0.41650279849966426
PSTPIP2,-0.4165157907141347
MAPK7,-0.41664384564857504
ZBTB43,-0.4169537343014292
NUDT3,-0.4169886416316599
PLXDC2,-0.41699478099244036
LINC01061,-0.4169954260500665
GPA33,-0.4170161565665774
SMN2,-0.4176410719239721
SLC7A5P2,-0.4176552408343039
CENPX,-0.41770283431346
WDR73,-0.4178173427645413
RASSF4,-0.4178839717590032
SFXN4,-0.41792131617190775
MACROD1,-0.41883468249665134
SLC6A6,-0.41925313250900836
ZNF254,-0.41966958687128497
ZNF425,-0.41984435067042913
MED17,-0.4204609537936305
RPL12,-0.420713870423374
SEC31B,-0.4207959369031621
AP3S1,-0.42082705541761256
SRGAP2,-0.42110690305353
SH3BGRL,-0.4214533645569626
FAM212B,-0.42146347008258045
DICER1-AS1,-0.4217891376554406
ZBTB44,-0.42202414051240955
PAQR5,-0.4220381452108407
TEX2,-0.422106889562137
EIF3E,-0.42299488294475257
CD300LF,-0.4230356353549697
ADRM1,-0.42343518441037187
C19orf35,-0.42351886636412306
ANKMY1,-0.42355751334448377
IGF2BP3,-0.4238755019898684
MPV17L,-0.4243531663458649
ANKRD36C,-0.4243879568639821
SIK3,-0.42439590997036114
ZNF282,-0.42469843141024965
DERA,-0.42488569369722906
TOB2P1,-0.4252521300129266
TRAF3IP2,-0.42533804625234073
LRRC37A,-0.4255222943192034
VTRNA1-3,-0.42578901680767245
INPP5D,-0.42593352092490744
INAFM1,-0.4260257662824563
OSCAR,-0.4261880329750615
MAP2K5,-0.4262411125237046
CXCL16,-0.4265290899386744
NAP1L1,-0.4266290993559216
ZFAND2A,-0.4269971004689461
ZNF878,-0.4270160894482957
ZNF726,-0.42731635310962923
LOC101928402,-0.4274768770254634
EXD3,-0.42760168302108953
SMOX,-0.42790294582219945
STK35,-0.4282790529222106
CRAMP1,-0.4286150455138023
TM9SF2,-0.42868807797670655
FAM184B,-0.4287325770613889
ATP6AP1,-0.4290267280576172
PRDM11,-0.4295577773766118
ERGIC1,-0.43014812058347224
RPL23AP7,-0.4303192657664059
TRIOBP,-0.4303569245186221
ASPSCR1,-0.4304821648270322
IPO5P1,-0.4307018770365759
LOC153684,-0.43084820635772025
NOD1,-0.4309967210358111
IBA57,-0.4310641972715367
TFE3,-0.4310857088750171
SLC9A7P1,-0.4311233580577103
GMFG,-0.43143326675414745
UBE2Q2P1,-0.4314350190139442
TPI1,-0.43147576412597105
LOC646762,-0.43151524056030033
RASSF1,-0.4318673076881223
TKT,-0.43200246539166187
PPIP5K1,-0.432015248312964
C15orf61,-0.43224245184015475
LZTS2,-0.43247410226001726
RN7SK,-0.4325900567013418
ANP32AP1,-0.43265990156118295
LOC100131496,-0.43269618719451675
SPECC1L,-0.4333100105532496
RAB3D,-0.43402983223805125
MPP6,-0.43429553037316987
SMG1P6,-0.4344977644602627
PANX1,-0.43452786739102395
BYSL,-0.4345591673309415
LINC00938,-0.4346391455695708
C14orf159,-0.4346404002577838
PAQR7,-0.43473312295251254
CYP27A1,-0.43490283725178364
LOC102724738,-0.43502221002751124
DUS3L,-0.43506371878593014
SNORA73A,-0.43510726669423744
SPATA6,-0.4351493650325454
ZDHHC21,-0.4351979454989926
CD69,-0.43526612318120317
TCEAL1,-0.4359286383568174
PTTG1IP,-0.4363801321070664
RNF214,-0.43646810467587754
PKD2L2,-0.43665382728599256
PRH1-TAS2R14,-0.4366637797579335
FGFBP3,-0.4366823715991111
ARL6IP6,-0.4367940024288086
NCK1-AS1,-0.43686988789025616
ITGAX,-0.43697374760553176
CD19,-0.43726428361272196
CYBA,-0.43737477318072177
USP6NL,-0.43737480241013016
WHAMMP1,-0.43748571715534945
ASMTL,-0.4375648177495961
GNAI1,-0.43803354799035454
RCBTB1,-0.438307769599512
ZC3H10,-0.43839818443893125
LNX2,-0.4385682189947685
TRIM16,-0.4386155858175434
NAGLU,-0.4387864884821806
SLC25A36,-0.4392391046893858
ARPP21,-0.4392762968053431
DENND5A,-0.43935844611226055
ZNF740,-0.4395849169340552
BAG4,-0.43974549808328245
SSBP4,-0.4399714377346742
CD38,-0.44024451463142295
THBS4,-0.4403466320298811
ATG4C,-0.44042799520456083
DYNC2LI1,-0.4404602996506872
NEB,-0.4405822256690048
GEMIN4,-0.44063551830600406
VSIG4,-0.44064412769326183
LINC00663,-0.44098384422591874
ZNF680,-0.4409891510318136
OSMR,-0.4410436425033958
SATB1,-0.4412719342834508
GLB1,-0.44134629829110344
CD72,-0.44142078500671794
PLCXD1,-0.44162141176924335
MYOM1,-0.4417021023809915
H1FX,-0.44184225008897166
TBC1D1,-0.442144923784963
RRP7BP,-0.44216292968123866
GPR107,-0.44223369707509663
RPL32P3,-0.4422572611213342
NUFIP2,-0.44294676919725695
LOC102723672,-0.4430305009242315
FAM86C2P,-0.44327231850061344
PTDSS1,-0.44330973454420386
STS,-0.44332797199057333
NAA20,-0.44393180315434566
TFAP2E,-0.4441863426882289
PLEKHA8P1,-0.44420618136267953
ZDHHC1,-0.44427741910450025
LOC101928464,-0.4443371699784664
NOTCH4,-0.4445902393339134
PEX10,-0.4449150582450841
FAM234A,-0.4449561899407626
ZNF711,-0.44511605385768593
PRH1,-0.44529341667113304
RNASEH2A,-0.4454901341363073
NT5DC2,-0.4456423375483106
FAM60A,-0.44571372277748345
MACC1,-0.4458581866756525
LCMT1-AS1,-0.44596497139818214
RPSAP9,-0.4459806498590063
ZNF627,-0.4461328000138682
STAP1,-0.4462113409537841
DUSP3,-0.4462618890129573
PLPPR2,-0.4464077234489743
FBXW9,-0.4464829863146796
CTSB,-0.4465330548426214
INVS,-0.4467301911485738
CREG1,-0.4469034975057455
SLC27A4,-0.4469444217398871
SPIN1,-0.4469662555294711
FKBP7,-0.4471591698894566
ASGR2,-0.4472199569987751
MTFR1L,-0.447344660024025
PRUNE2,-0.4474018533973881
ST3GAL3,-0.4476634818252669
SLC39A10,-0.447680053666981
STAG3L5P-PVRIG2P-PILRB,-0.4481095646052196
MBD6,-0.44859475985445724
MIER2,-0.44890656807760854
SLC22A18,-0.4493541060985066
WARS2,-0.4494541916036309
APEX2,-0.44945617938869636
ALAS1,-0.4496317653365845
C11orf74,-0.4497107697803828
CRACR2B,-0.4505434430696916
LINC00271,-0.45080400763181594
IER3,-0.45094111683254434
ALDOA,-0.4509430493693183
TRIM6,-0.4511272837010618
ARHGEF6,-0.4511330550903165
ZRANB3,-0.4512180583285203
GSTZ1,-0.4514134777820944
ATP2B1,-0.4517168726812883
HGH1,-0.45174136009251886
LINC00562,-0.45179029061477627
MIR762HG,-0.4518512530763227
BID,-0.4518978471136305
RNF170,-0.45191384641633
TRIM24,-0.45213586659534966
BEND3P3,-0.4522033761324008
RASSF2,-0.45262355960122386
CAPN11,-0.4528076602872416
RUNDC3B,-0.4528820885707505
IRS2,-0.4529573485922773
SOCS2,-0.453057296404076
ZNF852,-0.453143162056358
MT-ND4,-0.4535704680751409
N4BP2L2-IT2,-0.45383184613940425
MINDY1,-0.4539582374716567
MAX,-0.4540091687696737
LOC100506606,-0.4540915360202989
RPS6KC1,-0.4544063852073171
HGSNAT,-0.45441566447736464
LAMB1,-0.45493843421155716
ILVBL,-0.4550643653164076
SAMD13,-0.4554654712141329
TRIM28,-0.4555736135768187
ZBED4,-0.4556586560899395
SNORD102,-0.4557287654812161
SNAPC2,-0.4557375960369057
GSTM2,-0.45577571141637196
LINC02261,-0.45593292512281836
UHRF1BP1L,-0.4561119241389327
CCT6B,-0.45623060103314034
FRG1HP,-0.4562718671989074
H6PD,-0.4563021613267489
SENCR,-0.45635158642903373
RCN1,-0.45662114034411067
RAB20,-0.45671176131118496
MCL1,-0.45683904151924387
TIMP1,-0.45687639208264397
FBRSL1,-0.4569027326580424
DAB2,-0.45691070314712917
LOC102723780,-0.4571268887580948
ZNF81,-0.45736342766673754
ELF1,-0.45740532941067547
ZNF438,-0.45758324982943593
COQ4,-0.45777642794739076
ANKRD36BP1,-0.45789659171518377
DECR2,-0.4580270798744302
TKFC,-0.4587906324797879
MPDZ,-0.4588534609858778
ANKRD18B,-0.45899238669321085
HORMAD1,-0.4591354813866188
MTMR2,-0.45948560712589165
TTC28,-0.45960043894990704
GAMT,-0.45962232192158675
TMEM121,-0.45964963628894434
TPTE2P1,-0.4597059479492719
IFT80,-0.45980567344691775
TMEM9B-AS1,-0.4598448346197145
HCG11,-0.4606769538918779
ZHX1-C8orf76,-0.46069274104707353
ZMAT1,-0.4607043357611134
RMRP,-0.46093564432811257
EIF6,-0.46112303484643513
ULK4,-0.4612411625254243
PABPC1P2,-0.46133303317610447
LOC100288203,-0.46134893976093594
DUSP19,-0.4616510362810255
L3HYPDH,-0.4618147428557082
ZADH2,-0.46220836485864647
EFCAB11,-0.462540721745226
PRKCD,-0.462550035019128
ARHGAP17,-0.4626165003902653
P2RY2,-0.46271894072309905
NUTM2A-AS1,-0.4628572632568118
FIRRE,-0.46316827999944155
RPS18P9,-0.4632623319482314
NUTM2B-AS1,-0.4633378315851104
LINC00854,-0.4635651100783852
TBC1D5,-0.46397392043744223
LOC100288778,-0.4640173065681124
GUSBP4,-0.46404688588950194
WDR27,-0.46408533657687645
ALKBH4,-0.46410336005222413
GRASP,-0.46427122709770063
SLC22A16,-0.4643781216155819
CNNM4,-0.46506393617591774
MAP1S,-0.46509453914096316
LINC01715,-0.46514777139319163
FBLN2,-0.46515248281403715
MSMO1,-0.4651700387419343
KDM6B,-0.46537509050615705
DNTTIP1,-0.46538975487629053
SEPT11,-0.4657103360684932
WDR41,-0.46573630905213487
LOC105375713,-0.4659754511801647
ALPK1,-0.4660150896057173
MARVELD1,-0.4660773789123347
MT-ATP6,-0.4660986920713774
E2F3,-0.46624956478546525
ADPRH,-0.46625911415415283
NUDT17,-0.4669109886229885
METTL3,-0.46695204153914427
G6PD,-0.46722337691930366
RAD54L,-0.4672433065561904
THUMPD3-AS1,-0.4674796048052745
MLXIP,-0.4676320809107009
DYM,-0.46794116161719773
LOC101927181,-0.4680718826541444
MT-COX1,-0.46840548565460405
ANKRD50,-0.46874520422933563
MARCKSL1,-0.4689614213192786
PRORSD1P,-0.46910137826922743
SLC26A6,-0.469102184730465
SPACA9,-0.4693011375067322
ZNF554,-0.4697953237756604
PROSER2,-0.4698689434680266
AOAH,-0.4699012342256746
UAP1L1,-0.46992849754790483
LOC100506747,-0.47021224635862935
EPN1,-0.4705872569182437
CLN8,-0.47065774318454473
SERPINB10,-0.470803311629605
TTC30B,-0.4710743189444192
LOC101926963,-0.471553630577614
TMEM147-AS1,-0.47168491213080493
CTBP1-AS,-0.47180988442471694
KDM1B,-0.4718342633196663
TONSL,-0.4718462467113987
DARS-AS1,-0.4720295372499955
STK19,-0.4720391975105511
ADAMTS4,-0.4721159669515394
SLC22A15,-0.4721567630802814
XRCC1,-0.4722225674248352
MEGF8,-0.47222987196419947
ST3GAL6,-0.4722388716332486
RPL31P11,-0.47237262307381056
ARF3,-0.47246436677258274
RGS18,-0.47276277158778085
RDH5,-0.4727783403940729
NINJ2,-0.4727998245409896
SYK,-0.47285942072431497
ADAM17,-0.47286426144973787
CRIP1,-0.4728730567119912
ZNF114,-0.473217784999736
PRDM10,-0.473287430018205
FGD2,-0.4733911314813397
KIAA1522,-0.4734680694139984
DUS2,-0.47383596169534914
RFX3-AS1,-0.47400633842174933
ZNF22,-0.47403858141930455
LOC440896,-0.4742891002288259
VPS37A,-0.4744312119332623
WDR18,-0.47450068737359213
LOC101927131,-0.47450368401285625
CTNNBIP1,-0.4745756179909852
FKBP5,-0.47463821230995634
SEC24B-AS1,-0.47493153970794416
SLC27A2,-0.47514705379465044
PI4KAP1,-0.4753730330362696
GPSM2,-0.4754116724167019
ETHE1,-0.4754194489010829
SQLE,-0.4756834188040587
CTPS2,-0.4759360522473494
TRPS1,-0.4759627295598495
LOC100288637,-0.47642381632306136
CAMKK2,-0.47648227523180375
LRP8,-0.47675276973159486
LYRM1,-0.4768824963521993
INSR,-0.4769696030429567
STT3A,-0.4772006808889462
GNPTAB,-0.4781263658216415
PDF,-0.4783383390258104
MID1IP1-AS1,-0.4783522647432173
TMEM104,-0.4785091983653263
RPL13AP20,-0.4785728756167632
SRRM2-AS1,-0.47885086572183216
MAP7,-0.47933624451463025
ZNF807,-0.47950931503811356
TAOK3,-0.4795213399809436
A1BG,-0.47956372937047104
ZNF408,-0.4795764863470146
ATE1-AS1,-0.47978014758795734
NOA1,-0.4799908695825287
PDLIM7,-0.48046903172241645
GCNT1,-0.48060435454784556
BACE1-AS,-0.48065141613971407
LTB4R,-0.4807543299232465
ME3,-0.48075701609814236
YWHAG,-0.48079067075268483
ADCY9,-0.48100086978110723
USP40,-0.4812555933485003
ARRB1,-0.4813985910542611
SCRIB,-0.48158045986369485
SQSTM1,-0.4816982464084447
SPI1,-0.48171582117214884
ZYX,-0.48225043014071894
GPD2,-0.4824502910765125
ENDOG,-0.4827408721111424
TMEM156,-0.48276614175819116
DLK1,-0.48311209655849735
SDE2,-0.4836353036534028
HDGFL2,-0.4837197872232468
SLC2A8,-0.48373693366575254
