Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10_padj
JAK2,88.69504183963298,-0.0510609852465535,0.2300176007864271,-0.22198729606767775,0.824323772891153,0.9405399737378769,0.026622741841554966
HIST1H2AI,17.273687580133032,-0.10061142830786869,0.45365000346229084,-0.22178205122890937,0.8244835525674991,0.9405646151399943,0.02661136381926971
DYNLL1,182.67219985740266,0.07651946373840988,0.34511681978937614,0.22172047072382475,0.8245314933801791,0.9405646151399943,0.02661136381926971
APIP,50.5937772412832,0.04189174789505166,0.18910989401482747,0.2215206566176123,0.8246870544325072,0.9405935919912427,0.02659798431024874
CEBPZOS,127.55868017660183,-0.03437937574456012,0.15514052593736646,-0.2216015160245093,0.8246241022192491,0.9405935919912427,0.02659798431024874
CD3EAP,4.981964594229937,-0.07989836611889564,0.3610610485248548,-0.22128769205464593,0.8248684327664859,0.9406484163671928,0.026572671326751826
SNHG1,76.09805746125411,0.04061400382286245,0.18352904974192447,0.22129468811598596,0.824862985733376,0.9406484163671928,0.026572671326751826
TIMM9,45.956829305916685,-0.038995374177823054,0.17628363257267346,-0.22120813832076608,0.8249303727568095,0.9406484163671928,0.026572671326751826
MMP24,12.333442365495895,-0.05989308087692981,0.2710473525450075,-0.220969068004398,0.825116517819982,0.9407122372842313,0.02654320640512007
GUSBP5,1.9814817509101428,0.11113127124331976,0.5028000160165081,0.2210247965458916,0.8250731255525485,0.9407122372842313,0.02654320640512007
LOC100270804,7.266628027135009,-0.08045749356828238,0.3654722042957623,-0.22014668317476557,0.8257569185879843,0.9409222537890665,0.02644625983024594
CBWD5,125.47575290380968,0.030063032846030454,0.13645688702830455,0.2203115833925966,0.8256284995358628,0.9409222537890665,0.02644625983024594
SMARCC1,314.7808282208748,-0.034766111233761665,0.15810214638209358,-0.21989651645677608,0.8259517493822657,0.9409222537890665,0.02644625983024594
SLC2A6,18.51135303042886,0.09986787210249076,0.45372814366022696,0.2201050860474649,0.825789313845994,0.9409222537890665,0.02644625983024594
LARS,220.2880413189113,0.04579162111245903,0.20782035170891092,0.2203423328654466,0.8256045533390546,0.9409222537890665,0.02644625983024594
ST20-AS1,2.792509019471112,-0.07862461282537345,0.35678694852815646,-0.2203685228669979,0.8255841579651085,0.9409222537890665,0.02644625983024594
SIDT2,9.031067368638547,-0.08809118531630925,0.4000433136769707,-0.22020411866561435,0.8257121891226873,0.9409222537890665,0.02644625983024594
SCARNA2,6.38466655125624,0.06025630795737579,0.2734334490120377,0.22036919102286953,0.8255836376425533,0.9409222537890665,0.02644625983024594
RFC5,24.40179502921015,0.06076480123983716,0.2763279933666567,0.21990099699819046,0.8259482598252229,0.9409222537890665,0.02644625983024594
ZNF319,5.507694216800636,0.08237231933315092,0.37445395946432525,0.21997983263680418,0.8258868612324817,0.9409222537890665,0.02644625983024594
ARFRP1,18.71026251838232,-0.07259095166158828,0.3304262704639021,-0.21968880246620276,0.8261135259751526,0.9410323763334554,0.026395434361182725
CALCOCO1,20.030572511309405,-0.056274404078761005,0.25660974472840314,-0.2192995598757252,0.8264167047261086,0.9413035411306208,0.02627030751765031
LOC100130331,1.4459814288162451,0.1346029030290792,0.614348536637296,0.2190985979487197,0.8265732429151882,0.9414076501066363,0.02622227683290517
GP6,2.0532635168878013,0.13524539391959225,0.6190905556219354,0.2184581765808483,0.8270721415740774,0.9417940612202341,0.026044052465618955
MKRN2,31.204187873991124,0.03931982669516934,0.18009479492080377,0.21832850145646984,0.8271731691088114,0.9417940612202341,0.026044052465618955
SLC43A3,33.11724098456781,-0.06170432929390878,0.2825697597396233,-0.21836848129384706,0.827142021238412,0.9417940612202341,0.026044052465618955
PP7080,13.272215319925959,0.05023310238143546,0.22987911575577188,0.2185196433189873,0.8270242549542163,0.9417940612202341,0.026044052465618955
AGO3,16.85829502167495,0.0502718411195983,0.23047276425820964,0.21812486729788322,0.8273318225560622,0.9419004987320022,0.025994973145584438
CXorf65,5.138171947614776,-0.11095504468582103,0.5097883555861887,-0.21764923319646542,0.8277024213721181,0.9422481959744189,0.02583468537647907
C2CD3,17.410303147825815,0.047416026634461185,0.2184976237085421,0.2170093469653028,0.8282010606865783,0.942370652557309,0.025778247207734035
PRELP,2.3681328456369783,-0.10020938054213871,0.4621598271932304,-0.21682841009943704,0.8283420705595737,0.942370652557309,0.025778247207734035
SCN2A,18.071381949685467,0.09672465135001371,0.4458103088122784,0.2169636938358518,0.828236639105006,0.942370652557309,0.025778247207734035
FUT7,6.349425838007235,0.11477324916508055,0.5293199079237529,0.2168315369343964,0.8283396336703281,0.942370652557309,0.025778247207734035
MIR497HG,4.828965969387216,-0.0820653727668604,0.37793364139137,-0.21714228049330342,0.8280974648744002,0.942370652557309,0.025778247207734035
ABCC6,2.5189580546460038,0.10258319671841873,0.4726871081286912,0.21702135504505868,0.8281917026027318,0.942370652557309,0.025778247207734035
HIST1H2BG,32.50490529399891,0.07551355747146918,0.3483769853516629,0.21675816901407358,0.8283968131696264,0.942370652557309,0.025778247207734035
TYW1,20.30751750369584,0.047019389788630246,0.2168769140391469,0.21680218937522833,0.8283625056656649,0.942370652557309,0.025778247207734035
RICTOR,129.17873574981036,-0.06521577409587456,0.3003795785902478,-0.2171112110948007,0.8281216771557746,0.942370652557309,0.025778247207734035
ITFG2,13.453205330305797,0.06003194901490568,0.2773064721866643,0.21648232203717246,0.8286118034370688,0.9424668603978874,0.025733911784623954
GHRLOS,3.9090629031355295,0.08027374278847532,0.37077660605133894,0.2165016386642267,0.828596747980488,0.9424668603978874,0.025733911784623954
FCGR2C,6.7206166968860925,-0.11781307800245949,0.5445857950558952,-0.21633520204170473,0.8287264714168066,0.9425231107481197,0.025707992053386978
SEMA6A,2.510421249636146,-0.08623944662876555,0.39896795125826534,-0.21615632623318123,0.828865895366448,0.9426075053687364,0.025669106558931273
SMG1,395.4124709370223,-0.027836877534451004,0.12889278408999386,-0.2159692470838018,0.8290117191408604,0.9426991641811845,0.025626877973907617
CCDC134,3.4387640798309027,0.0720039855758566,0.3342632447235148,0.21541101725203005,0.8294468810996682,0.9429004058511845,0.025534177330005438
LRRC74B,2.48675940660393,-0.10327349746443872,0.4794332261796993,-0.2154074682878365,0.8294496478234249,0.9429004058511845,0.025534177330005438
LOC105372480,9.018314127715675,0.06650180637806336,0.3083785585999633,0.2156499034173489,0.829260653589694,0.9429004058511845,0.025534177330005438
HIST1H2BD,49.777337257873455,0.06156408441011335,0.28563262538218054,0.21553589800093645,0.8293495271293968,0.9429004058511845,0.025534177330005438
RASGEF1A,4.086933609734218,0.10091649825026017,0.46884794286237513,0.21524355558467925,0.8295774342204243,0.9429715026966411,0.025501431768085565
COL5A1,1.9511966050230622,0.15237428025962468,0.7130914384693842,0.21368126447666883,0.8307956226854333,0.9432297216894725,0.02538252283837011
ERG28,28.539837205240342,-0.050227085889975175,0.23552059448788804,-0.2132598467628196,0.8311242907560024,0.9432297216894725,0.02538252283837011
BCL2L15,4.5160576362926905,0.06414797536224393,0.3010224845325123,0.213100278744512,0.8312487472308491,0.9432297216894725,0.02538252283837011
SERPINB2,35.96014127651637,-0.20534525315396493,0.9577868532614993,-0.21439556458173753,0.8302386002072728,0.9432297216894725,0.02538252283837011
MRPS30,32.91996322323265,0.03455566121333269,0.16154379176143602,0.2139089397156386,0.8306180687018542,0.9432297216894725,0.02538252283837011
ABL1,17.721206202013207,0.04775081807208092,0.22399900697826036,0.2131742399943552,0.8311910599792225,0.9432297216894725,0.02538252283837011
ACVR1,5.7917753200872495,0.07131510948714653,0.33462087273647306,0.2131221190834379,0.8312317124169724,0.9432297216894725,0.02538252283837011
PBX2,58.918991735465895,-0.041745491319677204,0.195276070638864,-0.21377678884618534,0.8307211263458036,0.9432297216894725,0.02538252283837011
HIST1H2BI,5.308535892707487,0.08664495190543509,0.40673157297879087,0.2130273567671945,0.8313056247755137,0.9432297216894725,0.02538252283837011
SNORA21,3.3863642256202398,0.12525083877350265,0.586173267961752,0.21367545335021204,0.8308001546424617,0.9432297216894725,0.02538252283837011
ZNF888,6.213280480322503,-0.09588996556554152,0.4478638792080588,-0.21410515564483615,0.8304650553981385,0.9432297216894725,0.02538252283837011
CLCN5,9.039952092530767,0.07903900885971467,0.3707193704343969,0.21320442135812684,0.8311675198064294,0.9432297216894725,0.02538252283837011
UVSSA,17.014481660575193,-0.03735072968623515,0.17446857536920402,-0.21408284905860497,0.8304824502189598,0.9432297216894725,0.02538252283837011
UGP2,154.64885126159405,0.04410653209960981,0.20613280491988736,0.21397143514712094,0.8305693327541783,0.9432297216894725,0.02538252283837011
MRPL16,110.83597226881363,-0.03811325637346215,0.17782419614135914,-0.2143311045430763,0.8302888636638538,0.9432297216894725,0.02538252283837011
BBS9,4.776458559695983,0.07073240781221346,0.3295758519335701,0.21461647568302553,0.8300663475058272,0.9432297216894725,0.02538252283837011
EXOC8,32.45077548640594,-0.04254415489328842,0.19928248072459503,-0.21348667850077457,0.8309473786433019,0.9432297216894725,0.02538252283837011
CABLES1,4.124905248631123,-0.099121371902928,0.4642110135437939,-0.21352654075618316,0.8309162898936082,0.9432297216894725,0.02538252283837011
ZC3H8,32.072797859222966,-0.040616245724651334,0.18910731197443553,-0.21477882214381028,0.8299397650646909,0.9432297216894725,0.02538252283837011
DSCC1,19.798813638528685,0.0671934584707241,0.3146953195032922,0.21351909070900923,0.8309221001983188,0.9432297216894725,0.02538252283837011
AKIRIN1,135.60218762873407,-0.03687279356265182,0.17169694682573622,-0.21475509171444881,0.8299582675374968,0.9432297216894725,0.02538252283837011
SON,768.0951643261706,-0.029026578344401685,0.13519819514924686,-0.2146964928959215,0.8300039570871525,0.9432297216894725,0.02538252283837011
SCD,18.548671213159384,-0.09313099152566431,0.43622875426029833,-0.21349118006579848,0.8309438678395329,0.9432297216894725,0.02538252283837011
EXOSC2,28.7620749308192,0.04300608014398378,0.20209409909300763,0.2128022556670076,0.8314812042740468,0.9433548822806184,0.025324898543067628
GOLGA2P7,2.43439132933342,0.1487965466728646,0.6996627150983483,0.21266896672055619,0.8315851739966474,0.9433771737291636,0.025314636298286817
NDUFB9,268.78200075784605,0.040828874577571374,0.19203673422276923,0.21260971106813592,0.8316313962833511,0.9433771737291636,0.025314636298286817
RNF31,8.76583419897174,0.052708813537611796,0.24838027188413214,0.21221014510443942,0.8319430923349684,0.9436566876092685,0.02518597794284364
MAP1LC3B,178.70265702086093,0.04580685838626259,0.21616316616719172,0.21190871321172824,0.8321782528065318,0.9437749810647906,0.02513153973890919
PMS2CL,7.312396940699924,-0.05764847670210828,0.2720162700637493,-0.21193025214483632,0.8321614488250124,0.9437749810647906,0.02513153973890919
TFAP4,6.560204639784094,-0.07709194884899367,0.3639410677430896,-0.2118253631750452,0.8322432805418083,0.9437749810647906,0.02513153973890919
C1orf53,3.6010521713657995,-0.1001104849126011,0.4742265759850966,-0.21110264582840935,0.8328071756830938,0.9441725481624473,0.024948630842790163
ZNF76,12.450642739914176,-0.05804098135902813,0.27534980643598456,-0.21078998423963644,0.8330511543740073,0.9441725481624473,0.024948630842790163
MAML1,12.605321973756604,-0.05297116681912777,0.2509004692266197,-0.21112422381037027,0.832790338366528,0.9441725481624473,0.024948630842790163
PDPK1,32.81679157142475,-0.03651154362046901,0.17303903274621418,-0.2110017782751841,0.8328858837325857,0.9441725481624473,0.024948630842790163
PIK3C2B,6.997037257766911,0.08167088655768713,0.38722867173254305,0.2109112586944409,0.832956518572769,0.9441725481624473,0.024948630842790163
LOC401261,8.76680044881083,-0.05652759629561563,0.2681038167959575,-0.21084219154789724,0.8330104144141333,0.9441725481624473,0.024948630842790163
POGZ,65.7128531811608,-0.03266901298133776,0.15461688787404088,-0.2112900694777382,0.8326609314206608,0.9441725481624473,0.024948630842790163
WRAP53,5.543854396705796,0.06919177823495548,0.3285311034782474,0.21060952068891944,0.8331919825131343,0.9442581136408947,0.024909274761671398
NUP133,27.256086728063842,-0.036875497375520726,0.1756188400658562,-0.2099746095674735,0.8336874899080677,0.9444154856298852,0.024836900385697424
PCDH11Y,3.107131863672509,0.08418159717867701,0.4015768112866493,0.20962763489495262,0.8339583093071161,0.9444154856298852,0.024836900385697424
ZBTB33,51.1206995669162,-0.03559682740257985,0.1705424435127257,-0.20872708675552462,0.8346612936731552,0.9444154856298852,0.024836900385697424
METTL15,20.577871953012075,-0.04329230781316863,0.20711111783373023,-0.20902937643320482,0.8344253060543045,0.9444154856298852,0.024836900385697424
LDB3,1.4672631935907905,0.1344832003212792,0.6406496788132506,0.20991690898900933,0.8337325247851183,0.9444154856298852,0.024836900385697424
ZNF135,4.22920398815645,0.09826482500710444,0.4710930721146663,0.208588983416819,0.8347691113685156,0.9444154856298852,0.024836900385697424
SLX4,9.720157177415,0.04850378632532705,0.23103322463512324,0.20994290497364756,0.8337122350428062,0.9444154856298852,0.024836900385697424
NUP107,58.44681285456931,-0.04028746629356093,0.1932195263080028,-0.20850618497708376,0.8348337538509247,0.9444154856298852,0.024836900385697424
PRPF3,42.0937817102686,-0.03788562843075756,0.18142659535632166,-0.20882069884159057,0.8345882122008617,0.9444154856298852,0.024836900385697424
STARD13,1.9047438037594382,-0.14107263088755112,0.6737041167119612,-0.20939849911569713,0.8341371643270221,0.9444154856298852,0.024836900385697424
LOC90246,2.0132218078967687,-0.15895148306196685,0.7580540329752786,-0.20968357946477742,0.8339146423237835,0.9444154856298852,0.024836900385697424
RAVER1,18.21805497804282,0.059045859202763874,0.28220360189804133,0.2092314159196906,0.8342675887778898,0.9444154856298852,0.024836900385697424
LINC00894,1.8758327946588058,-0.08871379583912123,0.4245806825713172,-0.20894449389891848,0.8344915695550325,0.9444154856298852,0.024836900385697424
CAV2,3.3442849427671906,-0.11375798841923604,0.5452004080283371,-0.20865352766449766,0.8347187210918994,0.9444154856298852,0.024836900385697424
NAPB,14.507325126909961,-0.04917813123837498,0.23464429965897735,-0.20958587662196998,0.8339909036498713,0.9444154856298852,0.024836900385697424
TRMT13,37.65443203289494,-0.06133619495908988,0.2938833456462584,-0.20870932588646604,0.8346751594633897,0.9444154856298852,0.024836900385697424
GNB1L,4.752893957961176,-0.11467793570448848,0.5470857449750771,-0.20961601861827472,0.8339673763417526,0.9444154856298852,0.024836900385697424
TRAPPC2B,25.624008286941955,-0.0582938850659365,0.2773853995927145,-0.2101548428703512,0.8335468226555467,0.9444154856298852,0.024836900385697424
PYGO1,3.1883788436833798,0.11604131081952024,0.5564893619371084,0.20852386183194394,0.83481995306504,0.9444154856298852,0.024836900385697424
UBE3A,155.5639985014706,0.041010153743106556,0.19548683368120592,0.20978473573307083,0.833835687094769,0.9444154856298852,0.024836900385697424
PDE4A,8.019576043319073,-0.09030816857533719,0.4296627289582096,-0.2101838546580587,0.8335241802321111,0.9444154856298852,0.024836900385697424
ADGRF2,2.423737740399949,0.10419435093659203,0.4974654976803207,0.20945040695776854,0.8340966462093147,0.9444154856298852,0.024836900385697424
SNORD81,22.993862052027243,-0.06720891348562286,0.32143008548876456,-0.20909341259523173,0.8343753170399032,0.9444154856298852,0.024836900385697424
INO80C,26.8442810613696,0.04810549097689968,0.23091347764206874,0.20832690871109044,0.8349737224239554,0.9444259829545646,0.02483207316196385
PNRC2,387.30674679625116,0.039780120793430254,0.19091097633805257,0.20837000342500075,0.8349400760783451,0.9444259829545646,0.02483207316196385
TUT1,6.061336716315499,-0.07250637212399576,0.3499493366495495,-0.20719105462001763,0.8358606531222064,0.9444985853022022,0.02479868824072598
